SerialNum,Co2,Humid,Pm10,Pm5,Temp,Vocs,timeZone,ReportTime,latitude,longitude
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.9,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.9,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.9,9,9,35.6,21,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.9,9,9,35.6,21,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.9,9,9,35.5,21,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.9,9,9,35.5,21,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.8,9,9,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.8,9,9,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.9,9,9,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.9,9,9,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.9,9,9,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.9,9,9,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,8,8,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,8,8,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,8,8,35.5,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,8,8,35.5,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,553,45.8,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.8,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,545,45.9,8,8,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,545,45.9,8,8,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,9,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,9,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.8,9,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.8,9,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,581,45.9,9,8,35.6,28,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,581,45.9,9,8,35.6,28,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,8,8,35.6,27,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,8,8,35.6,27,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,581,45.9,8,8,35.6,28,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,581,45.9,8,8,35.6,28,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,581,45.9,8,8,35.6,28,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,581,45.9,8,8,35.6,28,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.6,29,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.6,29,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.7,29,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,581,45.9,8,8,35.7,28,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.6,29,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.6,29,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.7,29,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.7,29,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.8,8,8,35.7,29,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.7,29,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,602,45.8,8,8,35.7,31,GMT+09:00,2022-07-19 20:08,37.5634899,127.0477338
24:0A:C4:22:41:26,594,45.9,8,8,35.7,30,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,594,45.8,8,8,35.7,30,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,594,45.8,8,8,35.7,30,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,594,45.8,8,8,35.7,30,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.9,8,8,35.7,31,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,594,45.9,8,8,35.7,30,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.9,8,8,35.7,31,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.9,8,8,35.7,31,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,594,45.9,8,8,35.7,30,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,607,45.8,8,8,35.7,32,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.8,8,8,35.7,31,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.9,8,8,35.7,31,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,607,45.9,8,8,35.7,32,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.8,8,8,35.7,31,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.8,8,8,35.7,31,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.8,8,8,35.7,31,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,607,45.8,8,8,35.7,32,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,607,45.9,8,8,35.7,32,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.9,8,8,35.7,31,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,607,45.9,8,8,35.7,32,GMT+09:00,2022-07-19 20:08,37.5634954,127.0477221
24:0A:C4:22:41:26,615,45.9,8,8,35.7,33,GMT+09:00,2022-07-19 20:08,37.5634896,127.0477321
24:0A:C4:22:41:26,607,45.9,8,8,35.7,32,GMT+09:00,2022-07-19 20:08,37.5634896,127.0477321
24:0A:C4:22:41:26,607,45.9,8,8,35.7,32,GMT+09:00,2022-07-19 20:08,37.5634896,127.0477321
24:0A:C4:22:41:26,607,45.8,8,8,35.7,32,GMT+09:00,2022-07-19 20:08,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.9,8,8,35.7,33,GMT+09:00,2022-07-19 20:08,37.5634896,127.0477321
24:0A:C4:22:41:26,607,45.9,8,8,35.8,32,GMT+09:00,2022-07-19 20:08,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.9,8,8,35.8,33,GMT+09:00,2022-07-19 20:08,37.5634896,127.0477321
24:0A:C4:22:41:26,607,45.9,8,8,35.7,32,GMT+09:00,2022-07-19 20:08,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.8,8,8,35.8,33,GMT+09:00,2022-07-19 20:08,37.5634896,127.0477321
24:0A:C4:22:41:26,607,45.9,8,8,35.8,32,GMT+09:00,2022-07-19 20:08,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.9,8,8,35.7,33,GMT+09:00,2022-07-19 20:08,37.5634896,127.0477321
24:0A:C4:22:41:26,607,45.9,8,8,35.8,32,GMT+09:00,2022-07-19 20:08,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.9,8,8,35.8,33,GMT+09:00,2022-07-19 20:08,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.8,8,8,35.8,33,GMT+09:00,2022-07-19 20:08,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.9,8,8,35.8,33,GMT+09:00,2022-07-19 20:09,37.5634896,127.0477321
24:0A:C4:22:41:26,618,45.9,8,8,35.8,34,GMT+09:00,2022-07-19 20:09,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.9,8,8,35.8,33,GMT+09:00,2022-07-19 20:09,37.5634896,127.0477321
24:0A:C4:22:41:26,618,45.9,8,8,35.8,34,GMT+09:00,2022-07-19 20:09,37.5634896,127.0477321
24:0A:C4:22:41:26,618,45.9,8,8,35.8,34,GMT+09:00,2022-07-19 20:09,37.5634896,127.0477321
24:0A:C4:22:41:26,618,45.9,8,8,35.8,34,GMT+09:00,2022-07-19 20:09,37.5634896,127.0477321
24:0A:C4:22:41:26,618,45.9,8,8,35.8,34,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,8,35.8,35,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,8,35.8,35,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,618,45.8,8,8,35.8,34,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,618,45.8,8,8,35.8,34,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,618,45.9,7,7,35.8,34,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,618,45.9,7,7,35.8,34,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,7,7,35.8,35,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,631,45.9,8,7,35.8,36,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.8,8,7,35.8,35,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,631,45.9,8,7,35.8,36,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,618,45.9,8,7,35.8,34,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,631,45.9,8,7,35.8,36,GMT+09:00,2022-07-19 20:09,37.5634921,127.0477294
24:0A:C4:22:41:26,631,45.8,8,7,35.8,36,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.8,8,7,35.8,37,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,631,45.9,8,7,35.8,36,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,631,45.9,8,7,35.8,36,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,626,45.8,8,7,35.8,35,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.8,37,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,631,45.9,8,7,35.9,36,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,631,45.8,8,7,35.9,36,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,631,45.8,7,7,35.8,36,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,631,45.8,7,7,35.9,36,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.8,37,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.8,37,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.8,8,7,35.8,37,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,643,45.8,8,7,35.8,38,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,631,45.8,8,7,35.9,36,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.9,37,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.9,37,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.9,37,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,643,45.8,8,7,35.9,38,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.9,37,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.9,37,GMT+09:00,2022-07-19 20:09,37.5634901,127.0477353
24:0A:C4:22:41:26,643,45.9,8,7,35.9,38,GMT+09:00,2022-07-19 20:09,37.5635261,127.0476411
24:0A:C4:22:41:26,638,45.9,7,7,35.9,37,GMT+09:00,2022-07-19 20:09,37.5635261,127.0476411
24:0A:C4:22:41:26,643,45.9,7,7,35.9,38,GMT+09:00,2022-07-19 20:09,37.5635261,127.0476411
24:0A:C4:22:41:26,643,46.2,7,7,35.9,38,GMT+09:00,2022-07-19 20:09,37.5635261,127.0476411
