SerialNum, Co2, Humid, Pm10, Pm5, Temp, Vocs, timeZone, ReportTime, Lat, Long
24:0A:C4:22:41:26,501,45.8,11,10,35.2,16,GMT+09:00,20220719200502 ,37.5634899,127.0477338
24:0A:C4:22:41:26,501,45.8,12,11,35.2,16,GMT+09:00,20220719200503 ,37.5634899,127.0477338
24:0A:C4:22:41:26,501,45.8,12,11,35.2,16,GMT+09:00,20220719200503 ,37.5634899,127.0477338
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,20220719200504 ,37.5634899,127.0477338
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,20220719200504 ,37.5634899,127.0477338
24:0A:C4:22:41:26,501,45.8,11,11,35.2,16,GMT+09:00,20220719200505 ,37.563495,127.0477237
24:0A:C4:22:41:26,501,45.8,11,11,35.2,16,GMT+09:00,20220719200505 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,20220719200506 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,20220719200506 ,37.563495,127.0477237
24:0A:C4:22:41:26,501,45.8,11,11,35.2,16,GMT+09:00,20220719200507 ,37.563495,127.0477237
24:0A:C4:22:41:26,501,45.8,11,11,35.2,16,GMT+09:00,20220719200507 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,20220719200508 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,20220719200508 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,20220719200509 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,20220719200509 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,20220719200510 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,20220719200510 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,20220719200511 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,20220719200511 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,20220719200512 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,20220719200512 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,20220719200513 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,20220719200513 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,10,10,35.2,17,GMT+09:00,20220719200514 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,10,10,35.2,17,GMT+09:00,20220719200514 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,10,10,35.3,17,GMT+09:00,20220719200515 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,10,10,35.3,17,GMT+09:00,20220719200515 ,37.563495,127.0477237
24:0A:C4:22:41:26,501,45.9,11,10,35.3,16,GMT+09:00,20220719200516 ,37.563495,127.0477237
24:0A:C4:22:41:26,501,45.9,11,10,35.3,16,GMT+09:00,20220719200516 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,20220719200517 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.9,11,10,35.2,17,GMT+09:00,20220719200518 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,20220719200519 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.9,11,10,35.2,17,GMT+09:00,20220719200520 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,20220719200521 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,20220719200522 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,10,10,35.3,17,GMT+09:00,20220719200523 ,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.3,17,GMT+09:00,20220719200524 ,37.563495,127.0477237
24:0A:C4:22:41:26,515,45.8,11,10,35.2,18,GMT+09:00,20220719200525 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.2,18,GMT+09:00,20220719200526 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.2,18,GMT+09:00,20220719200527 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,20220719200528 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,20220719200529 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.2,18,GMT+09:00,20220719200530 ,37.5634887,127.0477338
24:0A:C4:22:41:26,506,45.8,12,11,35.3,17,GMT+09:00,20220719200531 ,37.5634887,127.0477338
24:0A:C4:22:41:26,506,45.9,12,11,35.3,17,GMT+09:00,20220719200532 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,11,35.3,18,GMT+09:00,20220719200533 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.9,11,11,35.3,18,GMT+09:00,20220719200534 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,12,11,35.3,18,GMT+09:00,20220719200535 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,12,11,35.3,18,GMT+09:00,20220719200536 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,20220719200537 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,20220719200538 ,37.5634887,127.0477338
24:0A:C4:22:41:26,518,45.9,11,10,35.3,18,GMT+09:00,20220719200539 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,20220719200540 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,20220719200541 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,20220719200542 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,20220719200543 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,12,10,35.3,18,GMT+09:00,20220719200544 ,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,12,10,35.3,18,GMT+09:00,20220719200545 ,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,12,10,35.3,18,GMT+09:00,20220719200546 ,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.9,12,10,35.3,18,GMT+09:00,20220719200547 ,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.9,12,10,35.3,18,GMT+09:00,20220719200548 ,37.5634959,127.0477213
24:0A:C4:22:41:26,518,45.8,12,10,35.3,18,GMT+09:00,20220719200549 ,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,12,10,35.3,18,GMT+09:00,20220719200550 ,37.5634959,127.0477213
24:0A:C4:22:41:26,518,45.9,12,10,35.3,18,GMT+09:00,20220719200551 ,37.5634959,127.0477213
24:0A:C4:22:41:26,518,45.8,11,10,35.3,18,GMT+09:00,20220719200552 ,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,20220719200553 ,37.5634959,127.0477213
24:0A:C4:22:41:26,518,45.8,11,10,35.3,18,GMT+09:00,20220719200554 ,37.5634959,127.0477213
24:0A:C4:22:41:26,524,45.8,11,10,35.3,19,GMT+09:00,20220719200555 ,37.5634959,127.0477213
24:0A:C4:22:41:26,518,45.9,11,10,35.3,18,GMT+09:00,20220719200556 ,37.5634959,127.0477213
24:0A:C4:22:41:26,518,45.8,11,10,35.3,18,GMT+09:00,20220719200557 ,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,20220719200558 ,37.5634959,127.0477213
24:0A:C4:22:41:26,518,45.8,11,10,35.3,18,GMT+09:00,20220719200559 ,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,20220719200600 ,37.5634959,127.0477213
24:0A:C4:22:41:26,508,45.8,11,10,35.3,17,GMT+09:00,20220719200601 ,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,20220719200602 ,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,11,10,35.4,18,GMT+09:00,20220719200603 ,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,10,10,35.3,18,GMT+09:00,20220719200604 ,37.5634959,127.0477213
24:0A:C4:22:41:26,508,45.8,10,10,35.3,17,GMT+09:00,20220719200605 ,37.563495,127.0477264
24:0A:C4:22:41:26,508,45.8,10,10,35.4,17,GMT+09:00,20220719200606 ,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,10,10,35.4,19,GMT+09:00,20220719200607 ,37.563495,127.0477264
24:0A:C4:22:41:26,515,45.9,10,9,35.3,18,GMT+09:00,20220719200608 ,37.563495,127.0477264
24:0A:C4:22:41:26,515,45.8,10,9,35.3,18,GMT+09:00,20220719200609 ,37.563495,127.0477264
24:0A:C4:22:41:26,508,45.8,10,9,35.4,17,GMT+09:00,20220719200610 ,37.563495,127.0477264
24:0A:C4:22:41:26,515,45.8,10,9,35.4,18,GMT+09:00,20220719200611 ,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,10,9,35.4,19,GMT+09:00,20220719200612 ,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,20220719200613 ,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.3,19,GMT+09:00,20220719200614 ,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,20220719200615 ,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.9,9,9,35.4,19,GMT+09:00,20220719200616 ,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,20220719200617 ,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,20220719200618 ,37.563495,127.0477264
24:0A:C4:22:41:26,515,45.8,9,9,35.4,18,GMT+09:00,20220719200619 ,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,20220719200620 ,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,20220719200621 ,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,20220719200622 ,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.9,9,9,35.4,19,GMT+09:00,20220719200623 ,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,20220719200624 ,37.563495,127.0477264
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,20220719200625 ,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.9,8,8,35.4,19,GMT+09:00,20220719200626 ,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,20220719200627 ,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,20220719200628 ,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,20220719200629 ,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,20220719200630 ,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,20220719200631 ,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,20220719200632 ,37.5634907,127.0477341
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,20220719200633 ,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,20220719200634 ,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,20220719200635 ,37.5634907,127.0477341
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,20220719200636 ,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,20220719200637 ,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.9,8,8,35.4,19,GMT+09:00,20220719200638 ,37.5634907,127.0477341
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,20220719200639 ,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,20220719200640 ,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,20220719200641 ,37.5634907,127.0477341
24:0A:C4:22:41:26,527,45.9,8,8,35.4,20,GMT+09:00,20220719200642 ,37.5634907,127.0477341
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,20220719200643 ,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.9,8,8,35.4,19,GMT+09:00,20220719200644 ,37.5634907,127.0477341
24:0A:C4:22:41:26,527,45.9,8,8,35.4,20,GMT+09:00,20220719200645 ,37.5634967,127.0477198
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,20220719200646 ,37.5634967,127.0477198
24:0A:C4:22:41:26,520,45.9,8,8,35.4,19,GMT+09:00,20220719200647 ,37.5634967,127.0477198
24:0A:C4:22:41:26,531,45.8,8,8,35.5,20,GMT+09:00,20220719200648 ,37.5634967,127.0477198
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,20220719200649 ,37.5634967,127.0477198
24:0A:C4:22:41:26,520,45.9,8,8,35.4,19,GMT+09:00,20220719200650 ,37.5634967,127.0477198
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,20220719200651 ,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,20220719200652 ,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.9,8,8,35.4,20,GMT+09:00,20220719200653 ,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,20220719200654 ,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.5,20,GMT+09:00,20220719200655 ,37.5634967,127.0477198
24:0A:C4:22:41:26,531,45.9,8,8,35.5,20,GMT+09:00,20220719200656 ,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.5,20,GMT+09:00,20220719200657 ,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.5,20,GMT+09:00,20220719200658 ,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,20220719200659 ,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.9,8,8,35.5,20,GMT+09:00,20220719200700 ,37.5634967,127.0477198
24:0A:C4:22:41:26,537,45.9,8,8,35.4,21,GMT+09:00,20220719200701 ,37.5634967,127.0477198
24:0A:C4:22:41:26,531,45.9,8,8,35.5,20,GMT+09:00,20220719200702 ,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.9,8,8,35.5,20,GMT+09:00,20220719200703 ,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.5,20,GMT+09:00,20220719200704 ,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.5,20,GMT+09:00,20220719200705 ,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.9,8,8,35.5,20,GMT+09:00,20220719200706 ,37.5634949,127.0477263
24:0A:C4:22:41:26,527,45.9,8,8,35.5,20,GMT+09:00,20220719200707 ,37.5634949,127.0477263
24:0A:C4:22:41:26,520,45.8,8,8,35.5,19,GMT+09:00,20220719200708 ,37.5634949,127.0477263
24:0A:C4:22:41:26,527,45.8,8,8,35.5,20,GMT+09:00,20220719200709 ,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,8,8,35.5,20,GMT+09:00,20220719200710 ,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,8,8,35.5,20,GMT+09:00,20220719200711 ,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,8,8,35.5,20,GMT+09:00,20220719200712 ,37.5634949,127.0477263
24:0A:C4:22:41:26,542,45.8,8,8,35.5,22,GMT+09:00,20220719200713 ,37.5634949,127.0477263
24:0A:C4:22:41:26,537,45.8,8,8,35.5,21,GMT+09:00,20220719200714 ,37.5634949,127.0477263
24:0A:C4:22:41:26,537,45.8,8,8,35.5,21,GMT+09:00,20220719200715 ,37.5634949,127.0477263
24:0A:C4:22:41:26,545,45.9,8,8,35.5,23,GMT+09:00,20220719200716 ,37.5634949,127.0477263
24:0A:C4:22:41:26,527,45.9,8,8,35.5,20,GMT+09:00,20220719200717 ,37.5634949,127.0477263
24:0A:C4:22:41:26,527,45.9,8,8,35.5,20,GMT+09:00,20220719200717 ,37.5634949,127.0477263
24:0A:C4:22:41:26,542,45.9,8,8,35.5,22,GMT+09:00,20220719200718 ,37.5634949,127.0477263
24:0A:C4:22:41:26,542,45.9,8,8,35.5,22,GMT+09:00,20220719200718 ,37.5634949,127.0477263
24:0A:C4:22:41:26,542,45.8,8,8,35.5,22,GMT+09:00,20220719200719 ,37.5634949,127.0477263
24:0A:C4:22:41:26,542,45.8,8,8,35.5,22,GMT+09:00,20220719200719 ,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.9,8,8,35.5,20,GMT+09:00,20220719200720 ,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.9,8,8,35.5,20,GMT+09:00,20220719200720 ,37.5634949,127.0477263
24:0A:C4:22:41:26,537,45.8,8,8,35.5,21,GMT+09:00,20220719200721 ,37.5634949,127.0477263
24:0A:C4:22:41:26,537,45.8,8,8,35.5,21,GMT+09:00,20220719200721 ,37.5634949,127.0477263
24:0A:C4:22:41:26,553,45.8,8,8,35.5,24,GMT+09:00,20220719200722 ,37.5634949,127.0477263
24:0A:C4:22:41:26,553,45.8,8,8,35.5,24,GMT+09:00,20220719200722 ,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200723 ,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200723 ,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200724 ,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200724 ,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200725 ,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200725 ,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200726 ,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200726 ,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200727 ,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200727 ,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200728 ,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200728 ,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.9,9,9,35.5,20,GMT+09:00,20220719200729 ,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.9,9,9,35.5,20,GMT+09:00,20220719200729 ,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200730 ,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200730 ,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.9,9,9,35.5,20,GMT+09:00,20220719200731 ,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.9,9,9,35.5,20,GMT+09:00,20220719200731 ,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.8,9,9,35.5,21,GMT+09:00,20220719200732 ,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.8,9,9,35.5,21,GMT+09:00,20220719200732 ,37.5634902,127.0477331
