SerialNum, Co2, Humid, Pm10, Pm5, Temp, Vocs, timeZone, ReportTime, Lat, Long
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200733 ,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,20220719200733 ,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.9,9,9,35.5,20,GMT+09:00,20220719200734 ,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.9,9,9,35.5,20,GMT+09:00,20220719200734 ,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.9,9,9,35.6,21,GMT+09:00,20220719200735 ,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.9,9,9,35.6,21,GMT+09:00,20220719200735 ,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.9,9,9,35.5,21,GMT+09:00,20220719200736 ,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.9,9,9,35.5,21,GMT+09:00,20220719200736 ,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,20220719200737 ,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,20220719200737 ,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,20220719200738 ,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,20220719200738 ,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,20220719200739 ,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,20220719200739 ,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,9,9,35.6,22,GMT+09:00,20220719200740 ,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,9,9,35.6,22,GMT+09:00,20220719200740 ,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.8,9,9,35.6,23,GMT+09:00,20220719200741 ,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.8,9,9,35.6,23,GMT+09:00,20220719200741 ,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.9,9,9,35.6,23,GMT+09:00,20220719200742 ,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.9,9,9,35.6,23,GMT+09:00,20220719200742 ,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.9,9,9,35.6,23,GMT+09:00,20220719200743 ,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.9,9,9,35.6,23,GMT+09:00,20220719200743 ,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,8,8,35.6,22,GMT+09:00,20220719200744 ,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,8,8,35.6,22,GMT+09:00,20220719200744 ,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,8,8,35.5,22,GMT+09:00,20220719200745 ,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,8,8,35.5,22,GMT+09:00,20220719200745 ,37.5634902,127.0477331
24:0A:C4:22:41:26,553,45.8,8,8,35.6,24,GMT+09:00,20220719200746 ,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.8,8,8,35.6,24,GMT+09:00,20220719200746 ,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,20220719200747 ,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,20220719200747 ,37.5634964,127.0477207
24:0A:C4:22:41:26,545,45.9,8,8,35.6,23,GMT+09:00,20220719200748 ,37.5634964,127.0477207
24:0A:C4:22:41:26,545,45.9,8,8,35.6,23,GMT+09:00,20220719200748 ,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,20220719200749 ,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,20220719200749 ,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,20220719200750 ,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,20220719200750 ,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,20220719200751 ,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,20220719200751 ,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,20220719200752 ,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,20220719200752 ,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,20220719200753 ,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,20220719200753 ,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,20220719200754 ,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,20220719200754 ,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,20220719200755 ,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,20220719200755 ,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,20220719200756 ,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,20220719200756 ,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,9,8,35.6,24,GMT+09:00,20220719200757 ,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,9,8,35.6,24,GMT+09:00,20220719200757 ,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,20220719200758 ,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,20220719200758 ,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.8,9,8,35.6,24,GMT+09:00,20220719200759 ,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.8,9,8,35.6,24,GMT+09:00,20220719200759 ,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,20220719200800 ,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,20220719200800 ,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,20220719200801 ,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,20220719200801 ,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,20220719200802 ,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,20220719200802 ,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,20220719200803 ,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,20220719200803 ,37.5634964,127.0477207
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,20220719200804 ,37.5634964,127.0477207
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,20220719200804 ,37.5634964,127.0477207
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,20220719200805 ,37.5634964,127.0477207
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,20220719200805 ,37.5634964,127.0477207
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,20220719200806 ,37.5634899,127.0477338
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,20220719200806 ,37.5634899,127.0477338
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,20220719200807 ,37.5634899,127.0477338
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,20220719200807 ,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,20220719200808 ,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,20220719200808 ,37.5634899,127.0477338
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,20220719200809 ,37.5634899,127.0477338
24:0A:C4:22:41:26,569,45.9,9,8,35.6,26,GMT+09:00,20220719200809 ,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,20220719200810 ,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,20220719200810 ,37.5634899,127.0477338
24:0A:C4:22:41:26,581,45.9,9,8,35.6,28,GMT+09:00,20220719200811 ,37.5634899,127.0477338
24:0A:C4:22:41:26,581,45.9,9,8,35.6,28,GMT+09:00,20220719200811 ,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,20220719200812 ,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,9,8,35.6,27,GMT+09:00,20220719200812 ,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,8,8,35.6,27,GMT+09:00,20220719200813 ,37.5634899,127.0477338
24:0A:C4:22:41:26,577,45.9,8,8,35.6,27,GMT+09:00,20220719200813 ,37.5634899,127.0477338
24:0A:C4:22:41:26,581,45.9,8,8,35.6,28,GMT+09:00,20220719200814 ,37.5634899,127.0477338
24:0A:C4:22:41:26,581,45.9,8,8,35.6,28,GMT+09:00,20220719200814 ,37.5634899,127.0477338
24:0A:C4:22:41:26,581,45.9,8,8,35.6,28,GMT+09:00,20220719200815 ,37.5634899,127.0477338
24:0A:C4:22:41:26,581,45.9,8,8,35.6,28,GMT+09:00,20220719200815 ,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.6,29,GMT+09:00,20220719200816 ,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.6,29,GMT+09:00,20220719200816 ,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.7,29,GMT+09:00,20220719200817 ,37.5634899,127.0477338
24:0A:C4:22:41:26,581,45.9,8,8,35.7,28,GMT+09:00,20220719200818 ,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.6,29,GMT+09:00,20220719200819 ,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.6,29,GMT+09:00,20220719200820 ,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.7,29,GMT+09:00,20220719200821 ,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.7,29,GMT+09:00,20220719200822 ,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.8,8,8,35.7,29,GMT+09:00,20220719200823 ,37.5634899,127.0477338
24:0A:C4:22:41:26,589,45.9,8,8,35.7,29,GMT+09:00,20220719200824 ,37.5634899,127.0477338
24:0A:C4:22:41:26,602,45.8,8,8,35.7,31,GMT+09:00,20220719200825 ,37.5634899,127.0477338
24:0A:C4:22:41:26,594,45.9,8,8,35.7,30,GMT+09:00,20220719200826 ,37.5634954,127.0477221
24:0A:C4:22:41:26,594,45.8,8,8,35.7,30,GMT+09:00,20220719200827 ,37.5634954,127.0477221
24:0A:C4:22:41:26,594,45.8,8,8,35.7,30,GMT+09:00,20220719200828 ,37.5634954,127.0477221
24:0A:C4:22:41:26,594,45.8,8,8,35.7,30,GMT+09:00,20220719200829 ,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.9,8,8,35.7,31,GMT+09:00,20220719200830 ,37.5634954,127.0477221
24:0A:C4:22:41:26,594,45.9,8,8,35.7,30,GMT+09:00,20220719200831 ,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.9,8,8,35.7,31,GMT+09:00,20220719200832 ,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.9,8,8,35.7,31,GMT+09:00,20220719200833 ,37.5634954,127.0477221
24:0A:C4:22:41:26,594,45.9,8,8,35.7,30,GMT+09:00,20220719200834 ,37.5634954,127.0477221
24:0A:C4:22:41:26,607,45.8,8,8,35.7,32,GMT+09:00,20220719200835 ,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.8,8,8,35.7,31,GMT+09:00,20220719200836 ,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.9,8,8,35.7,31,GMT+09:00,20220719200837 ,37.5634954,127.0477221
24:0A:C4:22:41:26,607,45.9,8,8,35.7,32,GMT+09:00,20220719200838 ,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.8,8,8,35.7,31,GMT+09:00,20220719200839 ,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.8,8,8,35.7,31,GMT+09:00,20220719200840 ,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.8,8,8,35.7,31,GMT+09:00,20220719200841 ,37.5634954,127.0477221
24:0A:C4:22:41:26,607,45.8,8,8,35.7,32,GMT+09:00,20220719200842 ,37.5634954,127.0477221
24:0A:C4:22:41:26,607,45.9,8,8,35.7,32,GMT+09:00,20220719200843 ,37.5634954,127.0477221
24:0A:C4:22:41:26,602,45.9,8,8,35.7,31,GMT+09:00,20220719200844 ,37.5634954,127.0477221
24:0A:C4:22:41:26,607,45.9,8,8,35.7,32,GMT+09:00,20220719200845 ,37.5634954,127.0477221
24:0A:C4:22:41:26,615,45.9,8,8,35.7,33,GMT+09:00,20220719200846 ,37.5634896,127.0477321
24:0A:C4:22:41:26,607,45.9,8,8,35.7,32,GMT+09:00,20220719200847 ,37.5634896,127.0477321
24:0A:C4:22:41:26,607,45.9,8,8,35.7,32,GMT+09:00,20220719200848 ,37.5634896,127.0477321
24:0A:C4:22:41:26,607,45.8,8,8,35.7,32,GMT+09:00,20220719200849 ,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.9,8,8,35.7,33,GMT+09:00,20220719200850 ,37.5634896,127.0477321
24:0A:C4:22:41:26,607,45.9,8,8,35.8,32,GMT+09:00,20220719200851 ,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.9,8,8,35.8,33,GMT+09:00,20220719200852 ,37.5634896,127.0477321
24:0A:C4:22:41:26,607,45.9,8,8,35.7,32,GMT+09:00,20220719200853 ,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.8,8,8,35.8,33,GMT+09:00,20220719200854 ,37.5634896,127.0477321
24:0A:C4:22:41:26,607,45.9,8,8,35.8,32,GMT+09:00,20220719200855 ,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.9,8,8,35.7,33,GMT+09:00,20220719200856 ,37.5634896,127.0477321
24:0A:C4:22:41:26,607,45.9,8,8,35.8,32,GMT+09:00,20220719200857 ,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.9,8,8,35.8,33,GMT+09:00,20220719200858 ,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.8,8,8,35.8,33,GMT+09:00,20220719200859 ,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.9,8,8,35.8,33,GMT+09:00,20220719200900 ,37.5634896,127.0477321
24:0A:C4:22:41:26,618,45.9,8,8,35.8,34,GMT+09:00,20220719200901 ,37.5634896,127.0477321
24:0A:C4:22:41:26,615,45.9,8,8,35.8,33,GMT+09:00,20220719200902 ,37.5634896,127.0477321
24:0A:C4:22:41:26,618,45.9,8,8,35.8,34,GMT+09:00,20220719200903 ,37.5634896,127.0477321
24:0A:C4:22:41:26,618,45.9,8,8,35.8,34,GMT+09:00,20220719200904 ,37.5634896,127.0477321
24:0A:C4:22:41:26,618,45.9,8,8,35.8,34,GMT+09:00,20220719200905 ,37.5634896,127.0477321
24:0A:C4:22:41:26,618,45.9,8,8,35.8,34,GMT+09:00,20220719200906 ,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,8,35.8,35,GMT+09:00,20220719200907 ,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,8,35.8,35,GMT+09:00,20220719200908 ,37.5634921,127.0477294
24:0A:C4:22:41:26,618,45.8,8,8,35.8,34,GMT+09:00,20220719200909 ,37.5634921,127.0477294
24:0A:C4:22:41:26,618,45.8,8,8,35.8,34,GMT+09:00,20220719200910 ,37.5634921,127.0477294
24:0A:C4:22:41:26,618,45.9,7,7,35.8,34,GMT+09:00,20220719200911 ,37.5634921,127.0477294
24:0A:C4:22:41:26,618,45.9,7,7,35.8,34,GMT+09:00,20220719200912 ,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,7,7,35.8,35,GMT+09:00,20220719200913 ,37.5634921,127.0477294
24:0A:C4:22:41:26,631,45.9,8,7,35.8,36,GMT+09:00,20220719200914 ,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,20220719200915 ,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.8,8,7,35.8,35,GMT+09:00,20220719200916 ,37.5634921,127.0477294
24:0A:C4:22:41:26,631,45.9,8,7,35.8,36,GMT+09:00,20220719200917 ,37.5634921,127.0477294
24:0A:C4:22:41:26,618,45.9,8,7,35.8,34,GMT+09:00,20220719200918 ,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,20220719200919 ,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,20220719200920 ,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,20220719200921 ,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,20220719200922 ,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,20220719200923 ,37.5634921,127.0477294
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,20220719200924 ,37.5634921,127.0477294
24:0A:C4:22:41:26,631,45.9,8,7,35.8,36,GMT+09:00,20220719200925 ,37.5634921,127.0477294
24:0A:C4:22:41:26,631,45.8,8,7,35.8,36,GMT+09:00,20220719200926 ,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.8,8,7,35.8,37,GMT+09:00,20220719200927 ,37.5634901,127.0477353
24:0A:C4:22:41:26,631,45.9,8,7,35.8,36,GMT+09:00,20220719200928 ,37.5634901,127.0477353
24:0A:C4:22:41:26,626,45.9,8,7,35.8,35,GMT+09:00,20220719200929 ,37.5634901,127.0477353
24:0A:C4:22:41:26,631,45.9,8,7,35.8,36,GMT+09:00,20220719200930 ,37.5634901,127.0477353
24:0A:C4:22:41:26,626,45.8,8,7,35.8,35,GMT+09:00,20220719200931 ,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.8,37,GMT+09:00,20220719200932 ,37.5634901,127.0477353
24:0A:C4:22:41:26,631,45.9,8,7,35.9,36,GMT+09:00,20220719200933 ,37.5634901,127.0477353
24:0A:C4:22:41:26,631,45.8,8,7,35.9,36,GMT+09:00,20220719200934 ,37.5634901,127.0477353
24:0A:C4:22:41:26,631,45.8,7,7,35.8,36,GMT+09:00,20220719200935 ,37.5634901,127.0477353
24:0A:C4:22:41:26,631,45.8,7,7,35.9,36,GMT+09:00,20220719200936 ,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.8,37,GMT+09:00,20220719200937 ,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.8,37,GMT+09:00,20220719200938 ,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.8,8,7,35.8,37,GMT+09:00,20220719200939 ,37.5634901,127.0477353
24:0A:C4:22:41:26,643,45.8,8,7,35.8,38,GMT+09:00,20220719200940 ,37.5634901,127.0477353
24:0A:C4:22:41:26,631,45.8,8,7,35.9,36,GMT+09:00,20220719200941 ,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.9,37,GMT+09:00,20220719200942 ,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.9,37,GMT+09:00,20220719200943 ,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.9,37,GMT+09:00,20220719200944 ,37.5634901,127.0477353
24:0A:C4:22:41:26,643,45.8,8,7,35.9,38,GMT+09:00,20220719200945 ,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.9,37,GMT+09:00,20220719200946 ,37.5634901,127.0477353
24:0A:C4:22:41:26,638,45.9,8,7,35.9,37,GMT+09:00,20220719200947 ,37.5634901,127.0477353
24:0A:C4:22:41:26,643,45.9,8,7,35.9,38,GMT+09:00,20220719200948 ,37.5635261,127.0476411
24:0A:C4:22:41:26,638,45.9,7,7,35.9,37,GMT+09:00,20220719200949 ,37.5635261,127.0476411
24:0A:C4:22:41:26,643,45.9,7,7,35.9,38,GMT+09:00,20220719200950 ,37.5635261,127.0476411
24:0A:C4:22:41:26,643,46.2,7,7,35.9,38,GMT+09:00,20220719200951 ,37.5635261,127.0476411
